security,datetime,open,high,low,close,RSI,STOCHASTIC,ATR
GBP_USD,2012-02-11 22:00:00,1.57778,1.57828,1.57552,1.57519,55.414710306086825,53.718258195144394,0.007450771492067845
GBP_USD,2012-02-12 22:00:00,1.57668,1.58274,1.57784,1.57588,55.641733780126955,53.4977217904048,0.007470617193654265
GBP_USD,2012-02-13 22:00:00,1.5692,1.57704,1.57664,1.5645,51.19422726843302,42.86037278392581,0.006208493754923422
GBP_USD,2012-02-14 22:00:00,1.5693,1.57364,1.56916,1.56712,52.105985032564185,30.34475274529916,0.006794795003938723
GBP_USD,2012-02-15 22:00:00,1.58,1.58168,1.56934,1.56556,51.513232195380546,12.003116173841233,0.00834783600315096
GBP_USD,2012-02-16 22:00:00,1.58278,1.58612,1.58004,1.57898,55.97061398647342,18.82850180245846,0.01079026880252075
GBP_USD,2012-02-17 22:00:00,1.58278,1.58278,1.58278,1.58278,57.125165705795624,32.955275463508315,0.009392215042016606
GBP_USD,2012-02-18 22:00:00,1.5846,1.5865,1.58307,1.58291,57.16491719345766,52.47429584612619,0.008257772033613274
GBP_USD,2012-02-19 22:00:00,1.58506,1.58802,1.5847,1.58298,57.187027983126285,57.88364249578401,0.007628217626890609
GBP_USD,2012-02-20 22:00:00,1.57786,1.5865,1.5851,1.57728,54.80406399210178,50.1545812254073,0.006806574101512482
GBP_USD,2012-02-21 22:00:00,1.56682,1.5814,1.57782,1.56488,50.105398183188065,24.817313097245385,0.006269259281209966
GBP_USD,2012-02-22 22:00:00,1.57446,1.57474,1.56678,1.56508,50.17667135701291,3.2251533966946897,0.00698740742496797
GBP_USD,2012-02-23 22:00:00,1.58724,1.58989,1.57442,1.57216,52.65345108889874,-1.3147426661413852,0.010551925939974376
GBP_USD,2012-02-24 22:00:00,1.58724,1.58724,1.58724,1.58724,57.327507965419684,30.830140485312665,0.011457540751979498
GBP_USD,2012-02-25 22:00:00,1.58881,1.58915,1.58724,1.58661,57.083961275358014,58.32694763729228,0.009548032601583614
GBP_USD,2012-02-26 22:00:00,1.58234,1.5902,1.58875,1.58106,54.9562535174377,69.693486590038,0.00835642608126689
GBP_USD,2012-02-27 22:00:00,1.59012,1.59076,1.58228,1.57998,54.54697160941022,61.911842244015325,0.008625140865013519
GBP_USD,2012-02-28 22:00:00,1.59138,1.59925,1.59014,1.58972,57.499905874137276,60.13611528355546,0.01075411269201084
GBP_USD,2012-02-29 22:00:00,1.59562,1.59754,1.59134,1.58972,57.499905874137276,65.44851092845978,0.01016729015360866
GBP_USD,2012-03-01 22:00:00,1.58352,1.59666,1.59566,1.58236,54.629875224090725,63.09413817883159,0.009521832122886919
GBP_USD,2012-03-02 22:00:00,1.58352,1.58352,1.58352,1.58352,54.99612113097388,56.72928857406823,0.007849465698309546
GBP_USD,2012-03-03 22:00:00,1.58393,1.58418,1.58339,1.58324,54.88548839870596,50.076994148444534,0.0064375725586476055
GBP_USD,2012-03-04 22:00:00,1.58648,1.58773,1.58399,1.57864,53.07109004425318,46.258084385586564,0.006048058046918106
GBP_USD,2012-03-05 22:00:00,1.57164,1.58826,1.58646,1.56968,49.75672505484304,32.05009752592116,0.0067624464375344775
GBP_USD,2012-03-06 22:00:00,1.57416,1.5759,1.57154,1.56981,49.80377639193955,18.2630120110869,0.006653957150027605
GBP_USD,2012-03-07 22:00:00,1.5831,1.58337,1.5742,1.57248,50.78304080798438,11.939225952160774,0.008035165720022087
GBP_USD,2012-03-08 22:00:00,1.56751,1.5833,1.58302,1.56626,48.50271271575951,8.428292783081643,0.008592132576017637
GBP_USD,2012-03-10 22:00:00,1.5666,1.56785,1.56751,1.56658,48.62548750564646,5.112411456729274,0.007191706060814106
GBP_USD,2012-03-11 21:00:00,1.5641,1.56952,1.56671,1.56028,46.37378397029043,-7.325908832240171,0.006341364848651274
GBP_USD,2012-03-12 21:00:00,1.57052,1.57478,1.56406,1.56212,47.11371431513164,-8.629726006225093,0.007973091878921056
GBP_USD,2012-03-13 21:00:00,1.56756,1.57438,1.57056,1.56498,48.26159872281743,-7.552948582050067,0.008830473503136833
GBP_USD,2012-03-14 21:00:00,1.57106,1.57366,1.56752,1.56346,47.69247619962279,-1.5345268542199035,0.008800378802509471
GBP_USD,2012-03-15 21:00:00,1.58443,1.58614,1.5711,1.56944,50.08794423269241,5.399261153736885,0.011576303042007585
GBP_USD,2012-03-16 21:00:00,1.58443,1.58443,1.58443,1.58443,55.38604974130629,23.823055792365224,0.01225904243360608
GBP_USD,2012-03-17 21:00:00,1.58416,1.5849,1.5849,1.58215,54.47618197875541,41.52694894382856,0.009901233946884858
GBP_USD,2012-03-18 21:00:00,1.5893,1.59138,1.58408,1.58218,54.48635919795821,53.59477124182985,0.0097669871575079
GBP_USD,2012-03-19 21:00:00,1.58626,1.59006,1.58926,1.5831,54.8068773497433,52.3349436392912,0.009389589726006342
GBP_USD,2012-03-20 21:00:00,1.5873,1.59234,1.58622,1.58176,54.2314342716049,52.821854938016855,0.009359671780805101
GBP_USD,2012-03-21 21:00:00,1.58204,1.58924,1.58734,1.57728,52.33112682342655,49.175270315015126,0.008983737424644068
GBP_USD,2012-03-22 21:00:00,1.58698,1.59088,1.582,1.58066,53.600098082015556,50.70608592245575,0.009906989939715265
GBP_USD,2012-03-23 21:00:00,1.58698,1.58698,1.58698,1.58698,55.87232440338545,60.09918345033441,0.009189591951772233
GBP_USD,2012-03-24 21:00:00,1.5876,1.5876,1.58709,1.58647,55.644848268187936,72.99622819424782,0.0074756735614177556
GBP_USD,2012-03-25 21:00:00,1.5971,1.59736,1.58771,1.58016,52.88880943519619,69.54610197184455,0.008158538849134173
GBP_USD,2012-03-26 21:00:00,1.59516,1.60012,1.59706,1.59428,57.73469317372881,70.46546654913894,0.010518831079307334
GBP_USD,2012-03-27 21:00:00,1.58884,1.59642,1.5952,1.58423,53.669935966190224,62.69589056610689,0.008843064863445875
GBP_USD,2012-03-28 21:00:00,1.59578,1.59584,1.5888,1.58606,54.27631924403746,66.91625069328894,0.00939645189075668
GBP_USD,2012-03-29 21:00:00,1.60142,1.60372,1.5958,1.59477,57.04449384042683,64.7923880997352,0.011049161512605347
GBP_USD,2012-03-30 21:00:00,1.60142,1.60142,1.60142,1.60142,59.0047489407298,77.54777225943542,0.010169329210084288
GBP_USD,2012-03-31 21:00:00,1.60242,1.60286,1.60125,1.60084,58.76279882762394,88.12405446293496,0.00845746336806741
GBP_USD,2012-04-01 21:00:00,1.60246,1.6063,1.60249,1.59794,57.5423496050018,88.46049249114283,0.007857970694453932
GBP_USD,2012-04-02 21:00:00,1.59132,1.60468,1.60242,1.5892,54.04295421555307,75.69529239900662,0.007634376555563185
GBP_USD,2012-04-03 21:00:00,1.58896,1.59178,1.59128,1.58332,51.84847941375208,56.35450364917861,0.006623501244450553
GBP_USD,2012-04-04 21:00:00,1.58284,1.59084,1.589,1.58056,50.845936932469385,28.231696296527662,0.0068028009955604365
GBP_USD,2012-04-05 21:00:00,1.58722,1.58921,1.5829,1.58232,51.46501934109113,10.035618530988657,0.0071722407964483585
GBP_USD,2012-04-07 21:00:00,1.58926,1.58941,1.58734,1.58734,53.20406689886561,5.788751714677189,0.007155792637158695
GBP_USD,2012-04-08 21:00:00,1.58922,1.59146,1.58918,1.58366,51.79664095402206,10.041152263374176,0.00654863410972698
GBP_USD,2012-04-09 21:00:00,1.58628,1.59302,1.58916,1.58092,50.76233665976043,8.120713305898393,0.007110907287781592
GBP_USD,2012-04-10 21:00:00,1.59066,1.59382,1.58632,1.58522,52.30840859058441,5.21262002743488,0.008268725830225256
GBP_USD,2012-04-11 21:00:00,1.59596,1.59854,1.59062,1.59036,54.09098500529018,14.403292181069903,0.009278980664180205
GBP_USD,2012-04-12 21:00:00,1.58477,1.59698,1.59602,1.58416,51.68060371756062,17.679645457423188,0.008747184531344179
GBP_USD,2012-04-13 21:00:00,1.58477,1.58477,1.58477,1.58477,51.898765404329204,15.926453519046106,0.007119747625075343
GBP_USD,2012-04-14 21:00:00,1.58524,1.58648,1.58544,1.58465,51.851123422229165,6.95156695156692,0.0060377981000602505
GBP_USD,2012-04-15 21:00:00,1.59,1.59112,1.58531,1.58196,50.77034369681018,3.8176638176638256,0.0061242384800482405
GBP_USD,2012-04-16 21:00:00,1.59244,1.59704,1.59004,1.58628,52.41803597574818,5.968660968660828,0.007915390784038589
GBP_USD,2012-04-17 21:00:00,1.60222,1.60424,1.59248,1.58954,53.6296024089821,12.934472934472852,0.00992431262723091
GBP_USD,2012-04-18 21:00:00,1.60524,1.60782,1.60226,1.60096,57.54689564113136,38.43080764429052,0.011595450101784744
GBP_USD,2012-04-19 21:00:00,1.61223,1.61491,1.60518,1.6039,58.48100259168358,55.48415902753899,0.012066360081427821
GBP_USD,2012-04-20 21:00:00,1.61278,1.61278,1.61223,1.61223,60.996433532847234,76.56800835881107,0.011429088065142257
GBP_USD,2012-04-21 21:00:00,1.61221,1.61337,1.61243,1.61075,60.32469441079341,81.41205873164627,0.009371270452113788
GBP_USD,2012-04-22 21:00:00,1.61312,1.61342,1.61231,1.6077,58.94089137174995,85.36915547224794,0.008031016361691064
GBP_USD,2012-04-23 21:00:00,1.61442,1.61642,1.61316,1.61096,59.95655887778529,82.73035574354343,0.008168813089352864
GBP_USD,2012-04-24 21:00:00,1.6163,1.61823,1.61436,1.60816,58.66712076053763,77.5614390222824,0.007989050471482313
GBP_USD,2012-04-25 21:00:00,1.61848,1.6207,1.61626,1.61586,61.05013021754437,80.80143181553998,0.00889924037718585
GBP_USD,2012-04-26 21:00:00,1.62643,1.62804,1.61852,1.6154,60.833378570126364,76.49371771383932,0.009555392301748651
GBP_USD,2012-04-27 21:00:00,1.62643,1.62643,1.62643,1.62643,64.00350756503403,84.75433977783578,0.009850313841398941
GBP_USD,2012-04-28 21:00:00,1.62729,1.62729,1.62655,1.62511,63.36853325536493,86.76527232108482,0.008052251073119125
GBP_USD,2012-04-29 21:00:00,1.6234,1.63014,1.62736,1.62218,61.95709980513214,90.65436968905777,0.007447800858495274
GBP_USD,2012-04-30 21:00:00,1.62205,1.62474,1.62336,1.61868,60.29747633700878,83.47498336737631,0.0064702406867962435
GBP_USD,2012-05-01 21:00:00,1.62,1.62392,1.62208,1.61606,59.0721334144236,75.38755418411584,0.006224192549437022
GBP_USD,2012-05-02 21:00:00,1.61778,1.62156,1.61996,1.61596,59.024773075405854,70.81772096098756,0.006079354039549586
GBP_USD,2012-05-03 21:00:00,1.61495,1.62028,1.61782,1.61414,58.147056049191875,67.34058622887942,0.005727483231639645
GBP_USD,2012-05-05 21:00:00,1.6137,1.61654,1.61165,1.61148,56.868483575959466,63.810522950783586,0.005559986585311729
GBP_USD,2012-05-06 21:00:00,1.61898,1.61973,1.61377,1.61148,56.868483575959466,58.71734523457892,0.006097989268249357
GBP_USD,2012-05-07 21:00:00,1.6158,1.61988,1.61892,1.61248,57.24669288155046,54.98305538753104,0.006558391414599478
GBP_USD,2012-05-08 21:00:00,1.61282,1.61622,1.61584,1.60672,54.40409882378574,40.85673642689604,0.005994713131679598
GBP_USD,2012-05-09 21:00:00,1.6146,1.61824,1.61274,1.60918,55.382915830128496,28.37650538058014,0.007099770505343673
GBP_USD,2012-05-10 21:00:00,1.60696,1.6154,1.61466,1.60622,53.94153460395737,0.8851820192897542,0.0069238164042749175
GBP_USD,2012-05-11 21:00:00,1.60696,1.60696,1.60696,1.60696,54.24947199097432,-4.447194833890451,0.005687053123419927
GBP_USD,2012-05-12 21:00:00,1.60669,1.60847,1.60847,1.60643,53.98206677686389,-10.551226455609651,0.004851642498735966
GBP_USD,2012-05-13 21:00:00,1.60916,1.6123,1.60677,1.60516,53.330437467405666,-3.058542664805477,0.005055313998988781
GBP_USD,2012-05-14 21:00:00,1.59934,1.6114,1.60912,1.59892,50.24746675479765,-14.255233579083287,0.0052922511991910295
GBP_USD,2012-05-15 21:00:00,1.59102,1.59992,1.59938,1.58894,45.861072462168664,-24.806476317449963,0.004433800959352846
GBP_USD,2012-05-16 21:00:00,1.57958,1.59328,1.59096,1.5786,41.93727189298811,-33.02565410042608,0.004415040767482279
GBP_USD,2012-05-17 21:00:00,1.58167,1.58375,1.57954,1.57326,40.104131165188114,-25.96598558404013,0.004562032613985821
GBP_USD,2012-05-18 21:00:00,1.58217,1.58217,1.58167,1.58167,44.086061958464406,-13.24942951049868,0.005431626091188651
GBP_USD,2012-05-19 21:00:00,1.58001,1.58356,1.5815,1.57988,43.450046926136565,-2.5098814229248156,0.004757300872950956
GBP_USD,2012-05-20 21:00:00,1.58352,1.5841,1.58008,1.578,42.77949897064663,0.49144775962790715,0.004649840698360787
GBP_USD,2012-05-21 21:00:00,1.57616,1.58484,1.58348,1.57416,41.42855899726107,-4.952573541614551,0.005087872558688622
GBP_USD,2012-05-22 21:00:00,1.56922,1.57716,1.57612,1.56757,39.22924252016173,-11.448559503499224,0.004670298046950875
GBP_USD,2012-05-23 21:00:00,1.56694,1.57266,1.5693,1.56384,38.04660808802259,-13.882893749909803,0.004754238437560708
GBP_USD,2012-05-24 21:00:00,1.56656,1.56994,1.56698,1.56302,37.787537882398425,-12.337308606082665,0.005023390750048566
GBP_USD,2012-05-25 21:00:00,1.56656,1.56656,1.56656,1.56656,39.623575528420226,-6.065301563829092,0.004726712600038828
GBP_USD,2012-05-26 21:00:00,1.56923,1.56977,1.56606,1.56541,39.23445011265005,-2.8978505916124107,0.004523370080031083
GBP_USD,2012-05-27 21:00:00,1.56824,1.5717,1.56932,1.56732,40.2427399619408,0.4023296047559903,0.004876696064024892
GBP_USD,2012-05-28 21:00:00,1.5641,1.57168,1.5683,1.56084,38.02812721047374,-2.932281357298445,0.004773356851219898
GBP_USD,2012-05-29 21:00:00,1.54778,1.56454,1.56408,1.54754,34.04960141551358,-13.27275501065966,0.004558685480975926
GBP_USD,2012-05-30 21:00:00,1.54056,1.55262,1.54782,1.5361,31.149788482499872,-20.136387324965195,0.004662948384780735
GBP_USD,2012-05-31 21:00:00,1.53624,1.54392,1.54052,1.5269,29.08882991050882,-23.12665794552427,0.005294358707824576
GBP_USD,2012-06-02 21:00:00,1.53612,1.53786,1.53497,1.53497,33.10504086986923,-12.383607802630019,0.006427486966259678
GBP_USD,2012-06-03 21:00:00,1.53834,1.54154,1.53619,1.53424,32.93050973975535,-6.64325569400079,0.0064559895730077355
GBP_USD,2012-06-04 21:00:00,1.53832,1.54086,1.53838,1.53218,32.43138184369438,-1.7502447811331603,0.006488791658406158
GBP_USD,2012-06-05 21:00:00,1.54964,1.55154,1.53834,1.5373,34.96581639162896,-0.4182834251621079,0.009063033326724892
GBP_USD,2012-06-06 21:00:00,1.55278,1.56008,1.5496,1.54299,37.65430425785036,5.260694923909903,0.011806426661379873
GBP_USD,2012-06-07 21:00:00,1.54712,1.55365,1.55274,1.5404,36.93532060596612,10.322002128646785,0.011577141329103879
GBP_USD,2012-06-09 21:00:00,1.55123,1.55685,1.54712,1.54662,39.79144092691286,16.77695341220527,0.012551713063283119
GBP_USD,2012-06-10 21:00:00,1.54856,1.55822,1.55116,1.54836,40.570330238754444,20.366285676091284,0.012361370450626461
GBP_USD,2012-06-11 21:00:00,1.55714,1.55906,1.54852,1.54545,39.68219281351547,23.74172849408473,0.012029096360501156
GBP_USD,2012-06-12 21:00:00,1.55056,1.55982,1.55718,1.55056,41.9891116359663,28.272110632148625,0.012497277088400923
GBP_USD,2012-06-13 21:00:00,1.55626,1.55638,1.5505,1.54732,40.96154391713349,30.24461155871981,0.01117382167072076
GBP_USD,2012-06-14 21:00:00,1.57149,1.57282,1.55622,1.54765,41.11338264630024,34.40661903972918,0.014039057336576625
GBP_USD,2012-06-16 21:00:00,1.57095,1.57901,1.57149,1.56936,49.88508191384761,48.11869150403711,0.017503245869261313
GBP_USD,2012-06-17 21:00:00,1.56662,1.57427,1.57102,1.5637,47.9583929386976,58.94163706106024,0.014984596695409044
GBP_USD,2012-06-18 21:00:00,1.57252,1.57569,1.56658,1.56152,47.2315568166623,67.8701180744779,0.014385677356327224
GBP_USD,2012-06-19 21:00:00,1.57176,1.57774,1.57248,1.56514,48.570492091948935,64.6760520738723,0.014752541885061761
GBP_USD,2012-06-20 21:00:00,1.5592,1.57336,1.57172,1.55781,46.119250034742436,60.2179836512261,0.013446033508049434
GBP_USD,2012-06-21 21:00:00,1.55872,1.56342,1.55924,1.55574,45.44916604394041,55.8431728731455,0.01187882680643957
GBP_USD,2012-06-22 21:00:00,1.55872,1.55872,1.55872,1.55872,46.60453463539694,50.983953981229156,0.010099061445151698
GBP_USD,2012-06-23 21:00:00,1.55684,1.55787,1.55702,1.55514,45.409297801832196,48.96306388132003,0.008419249156121366
GBP_USD,2012-06-24 21:00:00,1.55736,1.55948,1.55678,1.55392,45.0024221118861,47.0444685121293,0.007603399324897096
GBP_USD,2012-06-25 21:00:00,1.56428,1.5651,1.5574,1.55638,46.011481892907,43.85405946821667,0.00831871945991767
GBP_USD,2012-06-26 21:00:00,1.55676,1.5643,1.56424,1.5546,45.38814346126071,41.91441149933691,0.008238975567934122
GBP_USD,2012-06-27 21:00:00,1.55182,1.56236,1.55666,1.54852,43.31466523515299,29.575813445062632,0.008143180454347296
GBP_USD,2012-06-28 21:00:00,1.5705,1.57154,1.55178,1.5508,44.30174706571959,18.6366960087292,0.011118544363477846
GBP_USD,2012-06-30 21:00:00,1.5698,1.57134,1.56998,1.56836,51.08773574995502,27.511236542280443,0.013002835490782278
GBP_USD,2012-07-01 21:00:00,1.56914,1.57218,1.5699,1.56418,49.59965918435282,43.16824022996652,0.01116626839262581
GBP_USD,2012-07-02 21:00:00,1.5689,1.57134,1.5691,1.5658,50.18144315958981,58.213124177166485,0.01036501471410066
GBP_USD,2012-07-03 21:00:00,1.55914,1.56932,1.56886,1.55747,47.27845791785101,44.160994569504005,0.00899601177128052
GBP_USD,2012-07-04 21:00:00,1.55252,1.56228,1.55922,1.55,44.87043393609783,26.45603703368394,0.008158809417024413
GBP_USD,2012-07-05 21:00:00,1.549,1.55508,1.55248,1.54612,43.675162837329374,0.6359645817771152,0.007543047533619526
GBP_USD,2012-07-06 21:00:00,1.549,1.549,1.549,1.549,44.804169335483664,-7.513222837841629,0.006610438026895619
GBP_USD,2012-07-07 21:00:00,1.54789,1.54897,1.54813,1.54695,44.152486483878626,-8.257012687357749,0.005462350421516481
GBP_USD,2012-07-08 21:00:00,1.55264,1.55346,1.54793,1.54706,44.1975404766671,-2.301207961881469,0.005671880337213189
GBP_USD,2012-07-09 21:00:00,1.55208,1.5549,1.55262,1.54791,44.55509361573411,-2.3235718218838515,0.0061055042697705205
GBP_USD,2012-07-10 21:00:00,1.55014,1.55784,1.5521,1.54863,44.86466024385307,-0.07764032167918965,0.006870403415816416
GBP_USD,2012-07-11 21:00:00,1.54282,1.55167,1.5501,1.53936,41.759272059252496,-10.884881140104333,0.006104322732653164
GBP_USD,2012-07-12 21:00:00,1.55754,1.55804,1.54286,1.54144,42.68019454777223,-12.476887448360221,0.008619458186122538
GBP_USD,2012-07-13 21:00:00,1.55754,1.55754,1.55754,1.55754,49.12205935322429,3.294965377889709,0.01011556654889803
GBP_USD,2012-07-14 21:00:00,1.55795,1.55826,1.55754,1.55676,48.846930486063215,30.877671668940497,0.008236453239118435
GBP_USD,2012-07-15 21:00:00,1.56362,1.56543,1.55803,1.55174,47.09091206388366,42.58753979081404,0.008323162591294784
GBP_USD,2012-07-16 21:00:00,1.56524,1.56786,1.56358,1.55537,48.476466501912675,40.120509322419316,0.009882530073035856
GBP_USD,2012-07-17 21:00:00,1.56528,1.56686,1.56528,1.55818,49.5347659321105,41.734879490677585,0.010204024058428685
GBP_USD,2012-07-18 21:00:00,1.57242,1.57376,1.56532,1.56368,51.54978098078872,54.09892846262861,0.011279219246742979
GBP_USD,2012-07-19 21:00:00,1.56222,1.57256,1.57238,1.56121,50.61094872796028,59.67159241255582,0.010799375397394383
GBP_USD,2012-07-21 21:00:00,1.56242,1.56274,1.56222,1.55993,50.1215956343376,60.668824163969816,0.008945500317915512
GBP_USD,2012-07-22 21:00:00,1.55076,1.56259,1.56252,1.54856,46.03173113660524,44.35814455231938,0.0076884002543323865
GBP_USD,2012-07-23 21:00:00,1.55056,1.5552,1.5508,1.5487,46.0877664987816,30.862998921251464,0.007478720203465905
GBP_USD,2012-07-24 21:00:00,1.54992,1.55518,1.5506,1.54588,45.11174880998733,15.706580366774602,0.007278976162772732
GBP_USD,2012-07-25 21:00:00,1.56866,1.57238,1.55002,1.54712,45.635450116081316,14.153182308522306,0.011123180930218225
GBP_USD,2012-07-26 21:00:00,1.57489,1.57678,1.5687,1.56666,52.95295097678344,31.241654963261556,0.014830544744174584
GBP_USD,2012-07-28 21:00:00,1.57384,1.57535,1.57489,1.57267,54.885098013465914,57.27825227453138,0.013602435795339686
GBP_USD,2012-07-29 21:00:00,1.571,1.57511,1.57391,1.56728,52.87063248064925,76.68042452830176,0.011369948636271748
GBP_USD,2012-07-30 21:00:00,1.56776,1.57306,1.57102,1.56256,51.16929177361318,72.65133647798733,0.010251958909017379
GBP_USD,2012-07-31 21:00:00,1.5536,1.5691,1.5678,1.55304,47.9498383850609,53.36084905660374,0.009509567127213903
GBP_USD,2012-08-01 21:00:00,1.5515,1.56797,1.55364,1.5491,46.69207643075836,35.495283018867894,0.010593653701771144
GBP_USD,2012-08-02 21:00:00,1.56427,1.5657,1.55146,1.55054,47.21556441205516,23.68317610062904,0.01179492296141695
GBP_USD,2012-08-03 21:00:00,1.56427,1.56427,1.56427,1.56427,51.87679702230238,31.42961897509672,0.012181938369133566
GBP_USD,2012-08-04 21:00:00,1.56132,1.56427,1.56427,1.56051,50.61066923942358,38.36430982128609,0.009745550695306852
GBP_USD,2012-08-05 21:00:00,1.56036,1.56657,1.56137,1.55472,48.71660218312487,36.67164922770332,0.009008440556245473
GBP_USD,2012-08-06 21:00:00,1.56208,1.56842,1.56038,1.5564,49.2862844170011,26.86846038864003,0.009946752444996343
GBP_USD,2012-08-07 21:00:00,1.56564,1.5677,1.56212,1.55728,49.58972356483298,22.845042351769013,0.010217401955997091
GBP_USD,2012-08-08 21:00:00,1.56378,1.56858,1.5656,1.56056,50.726497333228856,30.119581464872926,0.01043392156479769
GBP_USD,2012-08-09 21:00:00,1.56887,1.57014,1.56374,1.55776,49.73604482818838,31.813652217239667,0.01026313725183818
GBP_USD,2012-08-11 21:00:00,1.56727,1.56888,1.56887,1.56674,52.79404251461752,43.59740906826107,0.01043450980147055
GBP_USD,2012-08-12 21:00:00,1.56844,1.5717,1.56746,1.56572,52.41931213527073,50.024912805181884,0.009339607841176455
GBP_USD,2012-08-13 21:00:00,1.5677,1.57284,1.5684,1.56712,52.89405757592217,61.68410563029399,0.008895686272941168
GBP_USD,2012-08-14 21:00:00,1.56834,1.57017,1.56768,1.56606,52.48389387662757,60.83707025411062,0.007726549018352934
GBP_USD,2012-08-15 21:00:00,1.5733,1.57444,1.5683,1.56366,51.54765243106784,58.27105132037875,0.007857239214682357
GBP_USD,2012-08-16 21:00:00,1.56969,1.57394,1.57332,1.56748,52.93019833628509,58.060650283250254,0.008341791371745856
GBP_USD,2012-08-17 21:00:00,1.56969,1.56969,1.56969,1.56969,53.72052266201996,63.51660675873382,0.007115433097396694
GBP_USD,2012-08-18 21:00:00,1.57074,1.571,1.56969,1.56969,53.72052266201996,72.22022443513278,0.00595434647791734
GBP_USD,2012-08-19 21:00:00,1.57116,1.57174,1.57068,1.56786,52.93294325190642,74.91897889845488,0.0051734771823338495
GBP_USD,2012-08-20 21:00:00,1.57864,1.58045,1.57122,1.56997,53.7418473427295,70.76615377094588,0.006656781745867056
GBP_USD,2012-08-21 21:00:00,1.58808,1.58818,1.57859,1.57664,56.20328136450278,67.92966454366781,0.008967425396693613
GBP_USD,2012-08-22 21:00:00,1.58606,1.59126,1.58812,1.58576,59.268901226675204,72.86783086118537,0.010097940317354863
GBP_USD,2012-08-23 21:00:00,1.58114,1.58696,1.58604,1.5803,56.806298909169186,73.08722043093151,0.008318352253883863
GBP_USD,2012-08-25 21:00:00,1.58199,1.58214,1.58114,1.58095,57.02619383058173,72.43379028128584,0.007022681803107103
GBP_USD,2012-08-26 21:00:00,1.5794,1.5829,1.58207,1.57918,56.2199463435846,64.00043177892944,0.006008145442485661
GBP_USD,2012-08-27 21:00:00,1.5819,1.58362,1.57942,1.57548,54.55209575568932,58.79749568221087,0.00569451635398853
GBP_USD,2012-08-28 21:00:00,1.58332,1.58554,1.58194,1.58032,56.30619233883714,57.41229879457526,0.006567613083190815
GBP_USD,2012-08-29 21:00:00,1.57854,1.58746,1.58336,1.57714,54.86688041081946,53.34930927776605,0.006682090466552682
GBP_USD,2012-08-30 21:00:00,1.58633,1.58956,1.57858,1.57784,55.12807707306556,54.128143073002434,0.007829672373242166
GBP_USD,2012-09-01 21:00:00,1.588,1.58869,1.58633,1.58633,58.16572491980495,59.73767995570344,0.008433737898593738
GBP_USD,2012-09-02 21:00:00,1.58862,1.58984,1.58792,1.58504,57.553320375388864,68.12890854016047,0.007448990318874971
GBP_USD,2012-09-03 21:00:00,1.58702,1.59096,1.58854,1.58592,57.86637226685146,76.83498335721089,0.0071431922550999625
GBP_USD,2012-09-04 21:00:00,1.59024,1.59338,1.58708,1.58264,56.26631505801784,69.80978417247859,0.007206553804079975
GBP_USD,2012-09-05 21:00:00,1.5932,1.5943,1.59028,1.58819,58.28533412254772,70.68793543298263,0.00809724304326398
GBP_USD,2012-09-06 21:00:00,1.60119,1.60343,1.59326,1.59227,59.700207562060704,67.21121654338484,0.009525794434611169
GBP_USD,2012-09-08 21:00:00,1.60184,1.6019,1.60119,1.60002,62.21831873880694,77.7722782058883,0.00954663554768894
GBP_USD,2012-09-09 21:00:00,1.59894,1.60198,1.60176,1.59597,60.18531033855332,78.2355265757759,0.008029308438151146
GBP_USD,2012-09-10 21:00:00,1.60704,1.60838,1.59898,1.59829,60.94160581749403,80.3397070330826,0.008905446750520879
GBP_USD,2012-09-11 21:00:00,1.61072,1.61314,1.607,1.60642,63.45793293115767,78.36509500969152,0.01009435740041671
GBP_USD,2012-09-12 21:00:00,1.6155,1.61744,1.61076,1.60762,63.81389888556968,77.31177973295893,0.010279485920333375
GBP_USD,2012-09-13 21:00:00,1.6216,1.6256,1.61546,1.61424,65.71962679395699,78.17977766148861,0.011819588736266678
GBP_USD,2012-09-15 21:00:00,1.62222,1.62311,1.6216,1.62155,67.66488035160137,80.65217043896526,0.011229670989013374
GBP_USD,2012-09-16 21:00:00,1.62504,1.62736,1.6223,1.6211,67.42124190686297,84.79786123538257,0.010145736791210672
GBP_USD,2012-09-17 21:00:00,1.62446,1.6267,1.62508,1.6221,67.68869507159604,89.25680260630786,0.009236589432968548
GBP_USD,2012-09-18 21:00:00,1.62218,1.62712,1.6245,1.61852,65.69146343538252,86.08719420527552,0.008393271546374799
GBP_USD,2012-09-19 21:00:00,1.62148,1.6236,1.62214,1.61636,64.503536304801,82.84816181495164,0.007730617237099833
GBP_USD,2012-09-20 21:00:00,1.62294,1.63096,1.62152,1.62132,65.9655478770251,80.30787409821419,0.009104493789679856
GBP_USD,2012-09-21 21:00:00,1.62294,1.62294,1.62294,1.62294,66.4326792061282,81.24487201343965,0.007607595031743877
GBP_USD,2012-09-22 21:00:00,1.62369,1.62382,1.62294,1.62258,66.22372813562468,82.50274462652224,0.0062620760253951
GBP_USD,2012-09-23 21:00:00,1.62184,1.6251,1.62375,1.61818,63.690855524444146,78.9291062693285,0.005513660820316096
GBP_USD,2012-09-24 21:00:00,1.61878,1.62678,1.6218,1.61824,63.71043510182904,74.37011892849617,0.006130928656252865
GBP_USD,2012-09-25 21:00:00,1.61656,1.62092,1.61874,1.61374,61.15195432260572,67.54785779398345,0.005440742925002296
